PointID,PointIDtied,BirdID,Use,Sex,Age,Latitude,Longitude,Date,Year,PerchType,DetailPerchType,PerchH,Crops11,Water11,WaterType11,WaterDavg11,Wire100,WireAvg100,Ditches100,DitchWavg100,DitchDavg100,GrassWavg100,GrassHavg100,Wire250,WireAvg250,WoodyPerches250,WoodyAvg250,NonnatPerches250,NonnatAvg250,TotalPerches250,Ditches250,DitchWavg250,DitchDavg250,GrassWavg250,GrassHavg250,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Michelle Obs 6,Michelle6,Michelle,1,F,ASY,35.56717,-90.90232,12/16/2017,2,wire,utility wire,7,1,1,ditch,0.1,260,8.5,2,2.5,0.75,4.85,0.625,920,8.5,101,12,50,3,151,4,4.15,0.775,7.8,0.425,0,0,43.069874,45.36082474,0.458190149,10.7674685,0.343642612
Michelle Ran 6,Michelle6,Michelle,0,F,ASY,35.56565,-90.9036,12/16/2017,2,natural,tree,3,0,1,ditch,0.25,190,8.5,2,5.8,0.8,10.75,0.225,1000,8.5,101,14,11,1.3,112,4,4.35,0.9,7.725,0.3375,0,0,53.81984036,42.18928164,0.114025086,3.876852908,0
Michelle Obs 7,Michelle7,Michelle,1,F,ASY,35.56403,-90.90232,12/26/2017,2,wire,utility wire,7,1,1,ditch,0.2,200,9,2,2.3,0.75,4.85,0.425,930,8,101,12,14,1.3,115,4,4.05,0.75,7.8,0.8,0,0,43.069874,45.36082474,0.458190149,10.7674685,0.343642612
Michelle Ran 7,Michelle7,Michelle,0,F,ASY,35.86443,-90.90219,12/26/2017,2,stubble,soy stubble,0.3,1,0,none,0,0,0,0,0,0,0,0,430,9,3,1.5,0,0,3,2,2.3,0.7,4.85,0.475,0,0,53.81984036,42.18928164,0.114025086,3.876852908,0
Michelle Obs 8,Michelle8,Michelle,1,F,ASY,35.562804,-90.902306,1/8/2018,2,wire,utility wire,7,1,1,ditch,0.3,200,9,2,2.3,0.7,4.85,0.475,700,9,6,1.5,6,1.6,12,2,2.3,0.7,4.85,0.475,0,0,43.069874,45.36082474,0.458190149,10.7674685,0.343642612
Michelle Ran 8,Michelle8,Michelle,0,F,ASY,35.56228,-90.90282,1/8/2018,2,stubble,rice stubble,0.4,1,0,none,0,270,9,2,2.3,0.7,4.85,0.475,720,9,6,1.5,6,1.6,12,2,2.3,0.7,4.85,0.475,0,0,53.81984036,42.18928164,0.114025086,3.876852908,0
Michelle Obs 9,Michelle9,Michelle,1,F,ASY,35.56758,-90.90285,1/19/2018,2,anthropogenic,farm equipment,3,1,0,none,0,190,9,2,3.55,1.05,3.9,0.6,505,9,60,12,43,3,103,3,4.666666667,1.1,8.033333333,0.466666667,0,0,43.069874,45.36082474,0.458190149,10.7674685,0.343642612
Michelle Ran 9,Michelle9,Michelle,0,F,ASY,35.56762,-90.90232,1/19/2018,2,wire,utility wire,10,0,1,ditch,0.01,200,9,2,3.55,1.05,3.9,0.6,515,9,68,12,46,3,114,3,4.666666667,1.1,8.033333333,0.466666667,0,0,53.81984036,42.18928164,0.114025086,3.876852908,0
Miss America Obs 1,MissAm1,MissAm,1,F,SY,35.86536,-90.55658,1/19/2018,2,natural,tree,3,0,0,none,0,200,9,1,15,8,4,0.15,500,9,50,10,31,2,81,1,15,8,4,0.15,0,0,53.47467609,39.69375736,2.237926973,4.593639576,0
Miss America Ran 1,MissAm1,MissAm,0,F,SY,35.86322,-90.55827,1/19/2018,2,stubble,stubble,0.25,1,0,none,0,100,10,0,0,0,0,0,250,10,20,12,15,1,35,0,0,0,0,0,0,0.117924528,37.61792453,56.83962264,1.297169811,4.127358491,0
Miss America Obs 2,MissAm2,MissAm,1,F,SY,35.86525,-90.55481,1/26/2018,2,natural,tree,1,1,1,ditch,1.5,200,9,2,8.5,4.5,2.5,0.125,600,9,70,10,101,1.5,171,2,8.5,4.5,2.5,0.125,0,0,53.47467609,39.69375736,2.237926973,4.593639576,0
Miss America Ran 2,MissAm2,MissAm,0,F,SY,35.865627,-90.553819,1/26/2018,2,anthropogenic,post,4.5,0,0,none,0,200,9,2,8.5,4.5,2.5,0.125,600,9,70,10,101,1.5,171,2,8.5,4.5,2.5,0.125,0,0.117924528,37.61792453,56.83962264,1.297169811,4.127358491,0
Miss America Obs 3,MissAm3,MissAm,1,F,SY,35.86539,-90.55481,1/30/2018,2,wire,utility wire,7.8,0,0,none,0,200,9,2,8.5,4.5,2.5,0.125,600,9,70,10,101,1.5,171,2,8.5,4.5,2.5,0.125,0,0,53.47467609,39.69375736,2.237926973,4.593639576,0
Miss America Ran 3,MissAm3,MissAm,0,F,SY,35.8668,-90.55269,1/30/2018,2,natural,herbaceous,0.65,1,1,ditch,0.5,0,0,0,0,0,0,0,250,9,15,14,10,1,25,2,8.5,4.5,2.5,0.125,0,0.117924528,37.61792453,56.83962264,1.297169811,4.127358491,0
Miss America Obs 4,MissAm4,MissAm,1,F,SY,35.8642,-90.55363,2/19/2018,2,anthropogenic,fence post,1.6,0,0,none,0,300,9,2,1.75,0.3,2,0.01,800,9,101,11,101,1.5,202,2,1.75,0.3,2,0.01,0,0,53.47467609,39.69375736,2.237926973,4.593639576,0
Miss America Ran 4,MissAm4,MissAm,0,F,SY,35.863714,-90.553191,2/19/2018,2,natural,herbaceous,1,1,1,ditch,0.06,300,9,2,1.75,0.3,2,0.01,800,9,101,11,101,1.5,202,2,1.75,0.3,2,0.01,0,0.117924528,37.61792453,56.83962264,1.297169811,4.127358491,0
MsBetty Obs 1,MsB1,MsB,1,F,SY,35.48194,-90.64542,1/5/2018,2,natural,herbaceous,1,1,1,ditch,0.1,190,10,1,3.5,2.5,2.5,0.2,400,10,0,0,0,0,0,1,3.5,2.5,2.5,0.2,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 1,MsB1,MsB,0,F,SY,35.48193,-90.64723,1/5/2018,2,natural,tree,8,0,0,none,0,160,10,0,0,0,0,0,400,10,101,10,0,0,101,0,0,0,0,0,28.66972477,0,0,63.87614679,0.344036697,7.110091743,0
MsBetty Obs 2,MsB2,MsB,1,F,SY,35.48554,-90.64581,1/9/2018,2,wire,utility wire,12,1,0,none,0,220,10,1,1,0.2,2,0,520,10,2,13,1,0.4,3,1,1,0.2,2,0,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 2,MsB2,MsB,0,F,SY,35.48413,-90.64569,1/9/2018,2,natural,tree,22,1,0,none,0,220,10,1,1,0.2,2,0,520,10,2,13,1,0.4,3,1,1,0.2,2,0,18.72146119,1.255707763,0,76.71232877,0.114155251,3.196347032,0
MsBetty Obs 3,MsB3,MsB,1,F,SY,35.48194,-90.64447,1/15/2018,2,natural,herbaceous,0.8,1,1,ditch,0.1,0,0,1,3.5,2.5,2.5,0.2,0,0,0,0,0,0,0,1,3.5,2.5,2.5,0.2,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 3,MsB3,MsB,0,F,SY,35.48131,-90.64498,1/15/2018,2,stubble,corn stubble,0.5,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66972477,0,0,63.87614679,0.344036697,7.110091743,0
MsBetty Obs 4,MsB4,MsB,1,F,SY,35.48459,-90.64583,1/24/2018,2,anthropogenic,post,1,1,0,none,0,220,10,1,1,0.2,2,0,520,10,2,13,1,0.4,3,1,1,0.2,2,0,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 4,MsB4,MsB,0,F,SY,35.48278,-90.64574,1/24/2018,2,anthropogenic,building,13,1,0,none,0,210,10,2,1,0.2,3,0.05,510,10,30,10,4,5,34,2,1,0.2,3,0.05,28.66972477,0,0,63.87614679,0.344036697,7.110091743,0
MsBetty Obs 5,MsB5,MsB,1,F,SY,35.48812,-90.64576,2/2/2018,2,wire,utility wire,9,1,0,none,0,200,10,2,1.25,0.3,1,0,500,10,101,10,0,0,101,2,1.25,0.3,1,0,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 5,MsB5,MsB,0,F,SY,35.488352,-90.64574,2/2/2018,2,wire,utility wire,10,1,0,none,0,200,10,2,1.25,0.3,1,0,500,10,101,10,0,0,101,2,1.25,0.3,1,0,18.72146119,1.255707763,0,76.71232877,0.114155251,3.196347032,0
MsBetty Obs 6,MsB6,MsB,1,F,SY,35.48197,-90.64532,2/7/2018,2,natural,herbaceous,0.8,1,1,ditch,0.1,120,10,1,3.5,2.5,2.5,0.2,300,10,0,0,0,0,0,1,3.5,2.5,2.5,0.2,6.422018349,1.720183486,0,88.30275229,0.229357798,3.325688073,0
MsBetty Ran 6,MsB6,MsB,0,F,SY,35.4805,-90.64418,2/7/2018,2,stubble,corn stubble,0.5,1,0,none,0,100,10,0,0,0,0,0,250,10,0,0,1,3,1,0,0,0,0,0,28.66972477,0,0,63.87614679,0.344036697,7.110091743,0
Pinky Obs 1,Pinky1,Pinky,1,F,ASY,35.79172,-90.37695,2/3/2018,2,natural,tree,2,1,0,none,0,200,10,0,0,0,0,0,500,10,33,10,101,0.25,134,0,0,0,0,0,21.58438576,28.93226177,0,40.06888634,1.951779564,7.462686567,0
Pinky Ran 1,Pinky1,Pinky,0,F,ASY,35.79166,-90.37784,2/3/2018,2,stubble,cotton stubble,0.31,1,0,none,0,120,10,0,0,0,0,0,300,10,33,10,101,0.25,134,0,0,0,0,0,14.68860165,17.39130435,0.235017626,27.14453584,28.08460635,6.580493537,5.875440658
Pinky Obs 2,Pinky2,Pinky,1,F,ASY,35.78837,-90.37376,2/13/2018,2,wire,utility wire,10,1,0,none,0,220,9,2,2.5,0.35,1,0.05,520,9,101,10,101,1,202,4,2.625,0.35,1.25,0.0875,21.58438576,28.93226177,0,40.06888634,1.951779564,7.462686567,0
Pinky Ran 2,Pinky2,Pinky,0,F,ASY,35.78877,-90.37524,2/13/2018,2,anthropogenic,mailbox,1,0,0,none,0,220,9,4,2.875,0.375,1.083333333,0.1,520,9,101,10,101,1,202,4,2.875,0.375,1.083333333,0.1,14.68860165,17.39130435,0.235017626,27.14453584,28.08460635,6.580493537,5.875440658
Pinky Obs 3,Pinky3,Pinky,1,F,ASY,35.78828,-90.37541,2/19/2018,2,wire,utility wire,7.7,0,0,none,0,400,10,4,2.875,0.375,1.083333333,0.1,1000,10,101,10,62,2,163,4,2.875,0.375,1.083333333,0.1,21.58438576,28.93226177,0,40.06888634,1.951779564,7.462686567,0
Pinky Ran 3,Pinky3,Pinky,0,F,ASY,35.78638,-90.37711,2/19/2018,2,stubble,cotton stubble,0.15,1,0,none,0,220,10,2,3.25,0.75,0.625,0.125,600,10,75,5,101,1,176,4,3,0.55,1.0625,0.125,14.68860165,17.39130435,0.235017626,27.14453584,28.08460635,6.580493537,5.875440658
Rockette Obs 1,Rockette1,Rockette,1,F,SY,35.7509,-90.45274,3/10/2019,2,wire,utility wire,7,1,0,none,0,240,10,1,1,0.2,1,0.1,800,10,13,1,101,1,114,1,1,0.2,1,0.1,52.69953052,25.11737089,0,13.14553991,0.704225352,8.333333333,0
Rockette Ran 1,Rockette1,Rockette,0,F,SY,35.751,-90.45309,3/10/2019,2,stubble,cotton stubble,0.2,1,0,none,0,200,10,1,1,0.2,1,0.1,740,10,13,1,101,1,114,1,1,0.2,1,0.1,47.9020979,32.75058275,0,11.88811189,0.116550117,7.342657343,0
Sixway Obs 1,Sixway1,Sixway,1,F,ASY,35.60236,-91.01058,11/3/2017,2,wire,utility wire,7,1,0,none,0,300,8,4,1.225,0.225,5.975,0.3125,770,8,8,0.8,11,1.5,19,4,1.85,0.325,4.65,0.3125,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 1,Sixway1,Sixway,0,F,ASY,35.603793,-91.010605,11/3/2017,2,wire,utility wire,7,1,0,none,0,240,8,2,1.7,0.25,3.25,0.325,620,8,55,2,6,2.5,61,2,1.7,0.25,3.25,0.325,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 10,Sixway10,Sixway,1,F,ASY,35.60007,-91.01079,2/12/2018,2,anthropogenic,farm equipment,3.5,0,0,none,0,180,7.5,1,2.3,0.4,5.6,0.3,330,7.5,15,2,28,3,43,3,1.433333333,0.266666667,3.433333333,0.233333333,0.236966825,0,63.27014218,6.990521327,4.028436019,6.042654028,19.43127962
Sixway Ran 10,Sixway10,Sixway,0,F,ASY,35.60002,-91.01046,2/12/2018,2,wire,utility wire,7,0,0,none,0,150,7.5,0,0,0,0,0,630,7.5,40,2,30,3,70,1,2.3,0.4,5.6,0.3,0.237247924,0,47.44958482,16.84460261,9.489916963,4.744958482,21.23368921
Sixway Obs 11,Sixway11,Sixway,1,F,ASY,35.59944,-91.01048,3/4/2018,2,anthropogenic,building,5,1,0,none,0,100,7.5,0,0,0,0,0,250,7.5,45,2,32,3,77,1,2.3,0.4,5.6,0.3,0.236966825,0,63.27014218,6.990521327,4.028436019,6.042654028,19.43127962
Sixway Ran 11,Sixway11,Sixway,0,F,ASY,35.59838,-91.01096,3/4/2018,2,natural,tree,12,0,0,none,0,0,0,0,0,0,0,0,210,7.5,45,2,32,3,77,0,0,0,0,0,0.237247924,0,47.44958482,16.84460261,9.489916963,4.744958482,21.23368921
Sixway Obs 2,Sixway2,Sixway,1,F,ASY,35.60464,-91.01052,11/14/2017,2,wire,utility wire,12,1,0,none,0,270,8,2,1.45,0.19,5.65,0.41,620,8,101,5,17,2.5,118,2,1.45,0.19,5.65,0.41,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 2,Sixway2,Sixway,0,F,ASY,35.60217,-91.01024,11/14/2017,2,wire,utility wire,5,1,0,none,0,300,8,4,1.225,0.225,5.975,0.3125,770,8,8,0.8,11,1.5,19,4,1.85,0.325,4.65,0.3125,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 3,Sixway3,Sixway,1,F,ASY,35.59998,-91.01081,12/1/2017,2,wire,utility wire,4.75,0,1,ditch,0.05,180,7.5,1,2.3,0.4,5.6,0.3,330,7.5,15,2,28,3,43,3,1.433333333,0.266666667,3.433333333,0.233333333,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 3,Sixway3,Sixway,0,F,ASY,35.60253,-91.0116,12/1/2017,2,natural,herbaceous,1,1,0,none,0,0,0,0,0,0,0,0,600,8,9,2,10,1.5,19,4,1.85,0.325,4.65,0.3125,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 4,Sixway4,Sixway,1,F,ASY,35.60036,-91.00161,12/5/2017,2,wire,utility wire,7.5,0,1,ditch,0.15,220,8,2,2.7,0.45,2.45,0.215,640,8,101,12,29,2.5,130,5,2.14,0.44,2.6,0.366,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 4,Sixway4,Sixway,0,F,ASY,35.59989,-90.99932,12/5/2017,2,natural,shrub,1.75,1,0,none,0,0,0,0,0,0,0,0,340,8,101,12,10,2,111,3,3.933333333,0.6,3.533333333,0.31,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 5,Sixway5,Sixway,1,F,ASY,35.60343,-91.01061,12/16/2017,2,wire,utility wire,7,0,0,none,0,220,8,2,1.7,0.25,3.25,0.325,640,8,48,2,6,2.5,54,2,1.7,0.25,3.25,0.325,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 5,Sixway5,Sixway,0,F,ASY,35.60238,-91.0106,12/16/2017,2,wire,utility wire,8,0,0,none,0,300,8,4,1.225,0.225,5.975,0.3125,770,8,8,0.8,11,1.5,19,4,1.85,0.325,4.65,0.3125,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 6,Sixway6,Sixway,1,F,ASY,35.60003,-91.01004,1/5/2018,2,wire,utility wire,12,1,0,none,0,250,7.5,0,0,0,0,0,550,7.5,40,2,32,3,72,3,1.433333333,0.266666667,3.433333333,0.233333333,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 6,Sixway6,Sixway,0,F,ASY,35.602149,-91.008711,1/5/2018,2,wire,utility wire,12,1,0,none,0,200,8,2,1,0.2,2.35,0.2,700,8,35,4.5,1,0.8,36,3,1.266666667,0.266666667,2.633333333,0.3,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 7,Sixway7,Sixway,1,F,ASY,35.59896,-91.01031,1/19/2018,2,wire,utility wire,12,0,0,none,0,100,7.5,0,0,0,0,0,250,7.5,45,2,32,3,77,1,2.3,0.4,5.6,0.3,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 7,Sixway7,Sixway,0,F,ASY,35.60037,-91.01042,1/19/2018,2,wire,utility wire,2,1,0,none,0,150,7.5,0,0,0,0,0,630,7.5,40,2,30,3,70,1,2.3,0.4,5.6,0.3,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 8,Sixway8,Sixway,1,F,ASY,35.6023,-91.00596,1/23/2018,2,wire,utility wire,6,0,1,ditch,0.15,280,8.5,3,1.9,0.466666667,2.8,0.5,620,8.5,101,10,30,3.5,131,3,1.766666667,0.433333333,2.7,0.466666667,0,0,34.53488372,45.34883721,6.279069767,6.627906977,7.209302326
Sixway Ran 8,Sixway8,Sixway,0,F,ASY,35.603084,-91.007225,1/23/2018,2,stubble,rice stubble,0.3,1,0,none,0,0,8,2,1.8,0.35,3.15,0.43,520,8,101,7,7,4,108,3,1.7,0.366666667,2.9,0.42,0,0,17.00913242,67.92237443,7.99086758,7.077625571,0
Sixway Obs 9,Sixway9,Sixway,1,F,ASY,35.59991,-91.01097,2/9/2018,2,anthropogenic,utility pole,4.5,0,1,ditch,0.05,180,7.5,1,2.3,0.4,5.6,0.3,330,7.5,15,2,28,3,43,3,1.433333333,0.266666667,3.433333333,0.233333333,0.236966825,0,63.27014218,6.990521327,4.028436019,6.042654028,19.43127962
Sixway Ran 9,Sixway9,Sixway,0,F,ASY,35.59966,-91.00976,2/9/2018,2,anthropogenic,farm equipment,0.5,1,1,ditch,0.07,200,7.5,0,0,0,0,0,550,7.5,40,2,32,3,72,3,1.433333333,0.266666667,3.433333333,0.233333333,0.237247924,0,47.44958482,16.84460261,9.489916963,4.744958482,21.23368921
Stryker Obs 1,Stryker1,Stryker,1,F,SY,35.84386,-90.32327,1/9/2018,2,wire,utility wire,9,1,1,ditch,0.04,200,9,2,1.25,0.2,1,0.075,500,9,18,12,4,1.5,22,2,1.25,0.2,1,0.075,0,70.51129608,0,28.29964328,0,1.189060642,0
Stryker Ran 1,Stryker1,Stryker,0,F,SY,35.845172,-90.321257,1/9/2018,2,stubble,cotton stubble,0.25,1,1,flooded field,0.01,200,9,0,0,0,0,0,500,9,31,12,13,2,44,0,0,0,0,0,0,65.10538642,0,34.42622951,0,0.468384075,0
Stryker Obs 2,Stryker2,Stryker,1,F,SY,35.84346,-90.3233,1/19/2018,2,wire,utility wire,9,1,1,ditch,0.01,200,9,2,1.25,0.2,1,0.075,500,9,18,12,4,1.5,22,2,1.25,0.2,1,0.03,0,70.51129608,0,28.29964328,0,1.189060642,0
Stryker Ran 2,Stryker2,Stryker,0,F,SY,35.8447,-90.32256,1/19/2018,2,stubble,cotton stubble,0.5,1,0,none,0,200,9,2,1.25,0.2,1,0.075,550,9,0,0,3,1.5,3,2,1.25,0.2,1,0.075,0,65.10538642,0,34.42622951,0,0.468384075,0
Stryker Obs 3,Stryker3,Stryker,1,F,SY,35.8446,-90.3233,1/25/2018,2,wire,utility wire,9,1,1,ditch,0.1,200,9,2,1.25,0.2,1,0.075,550,9,0,0,3,1.5,3,2,1.25,0.2,1,0.075,0,70.51129608,0,28.29964328,0,1.189060642,0
Stryker Ran 3,Stryker3,Stryker,0,F,SY,35.845647,-90.325632,1/25/2018,2,stubble,cotton stubble,0.4,1,0,none,0,0,0,0,0,0,0,0,50,9,3,13,3,2,6,2,1.25,0.2,1,0.075,0,65.10538642,0,34.42622951,0,0.468384075,0
Stryker Obs 4,Stryker4,Stryker,1,F,SY,35.84038,-90.32321,2/3/2018,2,wire,utility wire,8.25,1,0,none,0,200,9,2,3.25,0.55,1,0.01,500,9,10,7,8,1,18,2,3.25,0.55,1,0.01,0,70.51129608,0,28.29964328,0,1.189060642,0
Stryker Ran 4,Stryker4,Stryker,0,F,SY,35.84077,-90.32413,2/3/2018,2,stubble,cotton stubble,0.16,1,0,none,0,200,8,2,4.5,2,1,0.01,500,9,10,7,8,1,18,2,3.25,0.55,1,0.01,0,65.10538642,0,34.42622951,0,0.468384075,0
Toad Ran 1,Toad1,Toad,0,F,ASY,35.64919,-90.61469,11/30/2017,2,natural,tree,12,1,0,none,0,200,10,2,2.5,0.875,2,0.2,500,10,50,9,4,1,54,2,2.5,0.875,2,0.2,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 1,Toad1,Toad,1,F,ASY,35.65001,-90.61556,11/30/2017,2,wire,utility wire,12,1,0,none,0,200,10,2,2.5,0.875,2,0.2,500,10,20,10,4,1,24,2,0.875,4,2,0.2,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 2,Toad2,Toad,0,F,ASY,35.65137,-90.61558,12/5/2017,2,natural,tree,4,1,1,ditch,0.5,200,10,2,2.5,1,2,0.15,500,10,101,10,3,1,104,3,2.666666667,0.833333333,2.333333333,0.5,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 2,Toad2,Toad,1,F,ASY,35.65183,-90.61541,12/5/2017,2,wire,utility wire,9,1,1,ditch,0.5,200,10,2,2.5,1,2,0.15,500,10,101,10,3,1,104,3,2.666666667,0.833333333,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 3,Toad3,Toad,0,F,ASY,35.65219,-90.61548,12/18/2017,2,natural,tree,1,1,0,none,0,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,3,1,104,3,2.666666667,0.833333333,2.333333333,0.5,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 3,Toad3,Toad,1,F,ASY,35.65322,-90.61544,12/18/2017,2,wire,utility wire,7,1,0,none,0,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,12,2,113,3,2.666666667,0.833333333,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 4,Toad4,Toad,0,F,ASY,35.65314,-90.61617,1/15/2018,2,stubble,rice stubble,0.5,1,1,flooded field,0.02,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,3,1.5,104,3,2.666666667,0.833333333,2.333333333,0.5,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 4,Toad4,Toad,1,F,ASY,35.65296,-90.61546,1/15/2018,2,wire,utility wire,7,1,0,none,0,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,12,2,113,3,2.666666667,0.766666667,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 5,Toad5,Toad,0,F,ASY,35.65346,-90.61558,1/25/2018,2,natural,shrub,2,1,1,ditch,0.5,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,12,2,113,3,2.666666667,0.833333333,2.333333333,0.5,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 5,Toad5,Toad,1,F,ASY,35.65342,-90.61338,1/25/2018,2,natural,tree,16,1,0,none,0,0,0,1,3,0.5,3,1.2,200,10,101,10,0,0,101,3,2.666666667,0.833333333,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 6,Toad6,Toad,0,F,ASY,35.651123,-90.61378,2/1/2018,2,wire,utility wire,9,1,1,ditch,0.22,0,0,0,0,0,0,0,0,0,101,10,1,1.5,102,0,0,0,0,0,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 6,Toad6,Toad,1,F,ASY,35.65202,-90.61548,2/1/2018,2,natural,tree,3.5,1,0,none,0,200,10,3,2.666666667,0.833333333,2.333333333,0.5,500,10,101,10,3,1,104,3,2.666666667,0.833333333,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Toad Ran 7,Toad7,Toad,0,F,ASY,35.65164,-90.6142,2/7/2018,2,stubble,rice stubble,0.15,1,0,none,0,0,0,0,0,0,0,0,0,0,101,10,1,1.5,102,1,3,0.5,3,1.2,0,0,27.24832215,65.23489933,4.832214765,2.55033557,0.134228188
Toad Obs 7,Toad7,Toad,1,F,ASY,35.65136,-90.61546,2/7/2018,2,wire,utility wire,6,1,1,ditch,0.12,200,10,2,2.5,1,2,0.15,500,10,101,10,3,1,104,3,2.666666667,0.833333333,2.333333333,0.5,0.343249428,0,40.50343249,10.18306636,44.05034325,4.919908467,0
Violetta Obs 1,Violetta1,Violetta,1,F,ASY,35.76081,-90.43903,11/20/2017,2,wire,utility wire,7,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,3,13,20,3,23,1,2,0.5,4,0.1,0,69.06187625,0,18.36327345,0.998003992,8.582834331,2.994011976
Violetta Ran 1,Violetta1,Violetta,0,F,ASY,35.76075,-90.43845,11/20/2017,2,stubble,cotton stubble,0.4,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,3,13,20,3,23,1,2,0.5,4,0.1,0,72.54038179,0,17.91483113,1.027900147,8.516886931,0
Violetta Obs 2,Violetta2,Violetta,1,F,ASY,35.76081,-90.43903,11/28/2017,2,wire,utility wire,9,1,0,none,0,200,10,0,0,0,0,0,500,10,3,13,22,3,25,1,2,0.5,4,0.1,0,69.06187625,0,18.36327345,0.998003992,8.582834331,2.994011976
Violetta Ran 2,Violetta2,Violetta,0,F,ASY,35.75861,-90.43723,11/28/2017,2,stubble,cotton stubble,0.3,1,0,none,0,0,0,0,0,0,0,0,200,10,0,0,4,5,4,0,0,0,0,0,0,72.54038179,0,17.91483113,1.027900147,8.516886931,0
Violetta Obs 3,Violetta3,Violetta,1,F,ASY,35.75971,-90.43903,12/7/2017,2,anthropogenic,farm equipment,2,1,1,flooded field,0.1,200,10,0,0,0,0,0,500,10,3,13,20,3,23,1,2,0.5,4,0.1,0,69.06187625,0,18.36327345,0.998003992,8.582834331,2.994011976
Violetta Ran 3,Violetta3,Violetta,0,F,ASY,35.76123,-90.438756,12/7/2017,2,natural,tree,17,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,20,16,20,1.5,40,1,2,0.5,4,0.1,0,72.54038179,0,17.91483113,1.027900147,8.516886931,0
Violetta Obs 4,Violetta4,Violetta,1,F,ASY,35.76256,-90.43822,12/13/2017,2,wire,utility wire,8.25,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,101,13,101,2,202,1,2,0.5,4,0.1,0,69.06187625,0,18.36327345,0.998003992,8.582834331,2.994011976
Violetta Ran 4,Violetta4,Violetta,0,F,ASY,35.76207,-90.4381,12/13/2017,2,stubble,cotton stubble,0.21,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,101,10,101,2,202,1,2,0.5,4,0.1,0,72.54038179,0,17.91483113,1.027900147,8.516886931,0
Violetta Obs 5,Violetta5,Violetta,1,F,ASY,35.76439,-90.4374,1/7/2018,2,wire,utility wire,9,1,0,none,0,200,10,1,2,0.5,4,0.1,500,10,101,10,101,2,202,1,2,0.5,4,0.1,0,69.06187625,0,18.36327345,0.998003992,8.582834331,2.994011976
